source_table,experiment_layer,target_definition,normalized_target,feature_family,normalized_feature_family,model,learning_strategy,threshold,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,n_train,n_validation,n_test,event_prevalence_test,status,notes
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,SVM (unweighted),unweighted,,0.3764355106463219,0.6616487455197132,0.0222222222222222,1.0,0.0434782608695652,0.0276243093922651,44.0,0.0,1.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,SVM (unweighted),unweighted,,0.3529842673071168,0.6576344086021505,0.0666666666666666,1.0,0.125,0.081967213114754,42.0,0.0,3.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,SVM (unweighted),unweighted,,0.4895792043679858,0.8398299078667611,0.2058823529411764,0.5384615384615384,0.2978723404255319,0.2348993288590604,27.0,6.0,7.0,160.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,SVM (unweighted),unweighted,,0.312332073987845,0.757264351523742,0.1764705882352941,0.2222222222222222,0.1967213114754098,0.1840490797546012,28.0,21.0,6.0,145.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,XGBoost (unweighted),unweighted,,0.4439327135473488,0.814336917562724,0.0666666666666666,0.5,0.1176470588235294,0.0806451612903225,42.0,3.0,3.0,152.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,XGBoost (unweighted),unweighted,,0.4916568577351566,0.8438709677419356,0.0666666666666666,0.4285714285714285,0.1153846153846153,0.0802139037433155,42.0,4.0,3.0,151.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,XGBoost (unweighted),unweighted,,0.5149497348426402,0.892983699503898,0.2941176470588235,0.5,0.3703703703703703,0.3205128205128205,24.0,10.0,10.0,156.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,XGBoost (unweighted),unweighted,,0.3234286387629467,0.8031537916371367,0.088235294117647,0.1304347826086956,0.1052631578947368,0.0943396226415094,31.0,20.0,3.0,146.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,LightGBM (unweighted),unweighted,,0.4165825466530127,0.7997132616487455,0.1333333333333333,0.375,0.1967213114754098,0.1530612244897959,39.0,10.0,6.0,145.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,LightGBM (unweighted),unweighted,,0.4758618052405449,0.884301913536499,0.3823529411764705,0.5,0.4333333333333333,0.4012345679012346,21.0,13.0,13.0,153.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,Logistic Regression (unweighted),unweighted,,0.4578623303856469,0.7845161290322581,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,Logistic Regression (unweighted),unweighted,,0.5143674892501822,0.8614457831325302,0.2647058823529412,0.5294117647058824,0.3529411764705882,0.2941176470588235,25.0,8.0,9.0,158.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,Random Forest (unweighted),unweighted,,0.4403544368931611,0.7948387096774194,0.0666666666666666,0.4285714285714285,0.1153846153846153,0.0802139037433155,42.0,4.0,3.0,151.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,Random Forest (unweighted),unweighted,,0.4862424786179389,0.8892629340892984,0.2941176470588235,0.4761904761904761,0.3636363636363636,0.3184713375796178,24.0,11.0,10.0,155.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,SVM (unweighted),unweighted,,0.4290005823627157,0.6699641577060931,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,SVM (unweighted),unweighted,,0.4900244652114439,0.8208717221828491,0.2352941176470588,0.5714285714285714,0.3333333333333333,0.2666666666666666,26.0,6.0,8.0,160.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,XGBoost (unweighted),unweighted,,0.4279181984484137,0.7916845878136202,0.0444444444444444,0.3333333333333333,0.0784313725490196,0.053763440860215,43.0,4.0,2.0,151.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,canopy_trajectory,XGBoost (unweighted),unweighted,,0.4952869273155161,0.8974131821403261,0.3823529411764705,0.5909090909090909,0.4642857142857143,0.4113924050632911,21.0,9.0,13.0,157.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,other,LightGBM (unweighted),unweighted,,0.5565157824921009,0.8731182795698924,0.0888888888888888,0.4444444444444444,0.1481481481481481,0.1058201058201058,41.0,5.0,4.0,150.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,other,LightGBM (unweighted),unweighted,,0.2816326132166803,0.7684266477675408,0.1176470588235294,0.125,0.1212121212121212,0.119047619047619,30.0,28.0,4.0,138.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,other,Logistic Regression (unweighted),unweighted,,0.3427480039438211,0.6934767025089605,0.0666666666666666,0.375,0.1132075471698113,0.0797872340425532,42.0,5.0,3.0,150.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,other,Logistic Regression (unweighted),unweighted,,0.4091360253978034,0.8051027639971651,0.1764705882352941,0.4615384615384615,0.2553191489361702,0.2013422818791946,28.0,7.0,6.0,159.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,other,Random Forest (unweighted),unweighted,,0.4418449172465721,0.7799283154121864,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,other,Random Forest (unweighted),unweighted,,0.2889505292889507,0.7740963855421688,0.0294117647058823,0.0666666666666666,0.0408163265306122,0.0331125827814569,33.0,14.0,1.0,152.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,other,SVM (unweighted),unweighted,,0.2479310988615911,0.5802150537634408,0.0,0.0,0.0,0.0,45.0,13.0,0.0,142.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,other,SVM (unweighted),unweighted,,0.2260108246705725,0.6784195605953225,0.0294117647058823,0.0666666666666666,0.0408163265306122,0.0331125827814569,33.0,14.0,1.0,152.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,other,XGBoost (unweighted),unweighted,,0.4995684713116378,0.8443010752688171,0.0888888888888888,0.5714285714285714,0.1538461538461538,0.106951871657754,41.0,3.0,4.0,152.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,other,XGBoost (unweighted),unweighted,,0.2664839596257718,0.7484053862508859,0.0588235294117647,0.08,0.0677966101694915,0.062111801242236,32.0,23.0,2.0,143.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.67380142868608,0.8904659498207885,0.5333333333333333,0.6,0.5647058823529412,0.5454545454545454,21.0,16.0,24.0,139.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.4196917557365089,0.79584229390681,0.2444444444444444,0.34375,0.2857142857142857,0.2594339622641509,34.0,21.0,11.0,134.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.4636293903400932,0.8412903225806452,0.3333333333333333,0.4838709677419355,0.3947368421052631,0.3554502369668246,30.0,16.0,15.0,139.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.2110390674042254,0.484516129032258,0.0,0.0,0.0,0.0,45.0,18.0,0.0,137.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.513619380465586,0.852616487455197,0.1333333333333333,0.5,0.2105263157894736,0.15625,39.0,6.0,6.0,149.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.5140773866332774,0.8619354838709677,0.2,0.5625,0.2950819672131147,0.2295918367346938,36.0,7.0,9.0,148.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.5283369259106409,0.8793408929836994,0.5588235294117647,0.5428571428571428,0.5507246376811594,0.5555555555555556,15.0,16.0,19.0,150.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.4910127815764596,0.8846562721474132,0.5588235294117647,0.475,0.5135135135135135,0.5397727272727273,15.0,21.0,19.0,145.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.5292443273238214,0.8876683203401843,0.4705882352941176,0.4210526315789473,0.4444444444444444,0.4597701149425287,18.0,22.0,16.0,144.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.1505248686655084,0.4654500354358611,0.1176470588235294,0.0784313725490196,0.0941176470588235,0.106951871657754,30.0,47.0,4.0,119.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.2730824084508152,0.7576187101346563,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,30.0,30.0,4.0,136.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,rare_event_learning,LightGBM (cost_sensitive),cost_sensitive,,0.3765507577003457,0.843905031892275,0.2647058823529412,0.3461538461538461,0.3,0.2777777777777778,25.0,17.0,9.0,149.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.4897346526938685,0.8227956989247313,0.2888888888888888,0.5,0.3661971830985915,0.3155339805825243,32.0,13.0,13.0,142.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.4434819258947807,0.7794982078853047,0.5111111111111111,0.46,0.4842105263157895,0.5,22.0,27.0,23.0,128.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.4669514593056165,0.8054480286738351,0.4,0.45,0.4235294117647059,0.4090909090909091,27.0,22.0,18.0,133.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.2664278392625033,0.628673835125448,0.8888888888888888,0.3007518796992481,0.449438202247191,0.6389776357827476,5.0,93.0,40.0,62.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_environment,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.3727652783486291,0.7066666666666667,0.6,0.3292682926829268,0.4251968503937008,0.5152671755725191,18.0,55.0,27.0,100.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,rare_event_learning,Logistic Regression (cost_sensitive),cost_sensitive,,0.3612804011299571,0.7142652329749104,0.6,0.3333333333333333,0.4285714285714285,0.5172413793103449,18.0,54.0,27.0,101.0,,,45.0,,,200.0,0.225,computed,
