target_definition,feature_family,model,learning_strategy,threshold_strategy,selected_threshold,precision_floor,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,sampling_ratio,hard_negative_rule,status,notes
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.374556,0.831857,0.852941,0.333333,0.479339,0.650224,5,58,29,108,395,41,34,1.000000,not_applicable,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.300000,0.393816,0.769490,0.176471,0.352941,0.235294,0.196078,28,11,6,155,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.393816,0.769490,0.176471,0.352941,0.235294,0.196078,28,11,6,155,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.393816,0.769490,0.176471,0.352941,0.235294,0.196078,28,11,6,155,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.390145,0.833097,0.794118,0.375000,0.509434,0.649038,7,45,27,121,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.400000,0.390145,0.833097,0.794118,0.375000,0.509434,0.649038,7,45,27,121,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.390145,0.833097,0.323529,0.366667,0.343750,0.331325,23,19,11,147,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.478763,0.848689,0.823529,0.373333,0.513761,0.663507,6,47,28,119,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.400000,0.478763,0.848689,0.823529,0.373333,0.513761,0.663507,6,47,28,119,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.478763,0.848689,0.588235,0.465116,0.519481,0.558659,14,23,20,143,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.379097,0.837527,0.882353,0.340909,0.491803,0.669643,4,58,30,108,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.400000,0.379097,0.837527,0.735294,0.431034,0.543478,0.644330,9,33,25,133,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.379097,0.837527,0.352941,0.375000,0.363636,0.357143,22,20,12,146,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,original_distribution,default_0_50,0.500000,,0.571234,0.871191,0.352941,0.705882,0.470588,0.392157,22,5,12,161,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,original_distribution,default_0_50,0.500000,,0.337280,0.810595,0.147059,0.277778,0.192308,0.162338,29,13,5,153,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,original_distribution,default_0_50,0.500000,,0.337970,0.817505,0.117647,0.210526,0.150943,0.129032,30,15,4,151,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,original_distribution,default_0_50,0.500000,,0.342136,0.817505,0.058824,0.117647,0.078431,0.065359,32,15,2,151,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted,default_0_50,0.500000,,0.575436,0.879341,0.588235,0.512821,0.547945,0.571429,14,19,20,147,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted,default_0_50,0.500000,,0.364766,0.832566,0.294118,0.344828,0.317460,0.303030,24,19,10,147,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted,default_0_50,0.500000,,0.346935,0.824061,0.470588,0.380952,0.421053,0.449438,18,26,16,140,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted,default_0_50,0.500000,,0.332717,0.810418,0.500000,0.414634,0.453333,0.480226,17,24,17,142,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.575699,0.882176,0.617647,0.538462,0.575342,0.600000,13,18,21,148,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.384409,0.834692,0.323529,0.354839,0.338462,0.329341,23,20,11,146,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.366528,0.828313,0.529412,0.382979,0.444444,0.491803,16,29,18,137,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.315032,0.798901,0.264706,0.272727,0.268657,0.266272,25,24,9,142,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.571234,0.871191,0.352941,0.705882,0.470588,0.392157,22,5,12,161,395,41,34,2.544304,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.404387,0.841867,0.147059,0.384615,0.212766,0.167785,29,8,5,158,395,41,34,2.544304,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.371420,0.827782,0.147059,0.333333,0.204082,0.165563,29,10,5,156,395,41,34,2.544304,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.342136,0.817505,0.058824,0.117647,0.078431,0.065359,32,15,2,151,395,41,34,2.544304,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.571234,0.871191,0.352941,0.705882,0.470588,0.392157,22,5,12,161,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.360807,0.819809,0.147059,0.333333,0.204082,0.165563,29,10,5,156,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.374467,0.831857,0.117647,0.307692,0.170213,0.134228,30,9,4,157,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.342136,0.817505,0.058824,0.117647,0.078431,0.065359,32,15,2,151,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.575436,0.879341,0.735294,0.423729,0.537634,0.641026,9,34,25,132,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.575436,0.879341,0.735294,0.423729,0.537634,0.641026,9,34,25,132,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.575436,0.879341,0.588235,0.512821,0.547945,0.571429,14,19,20,147,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.364766,0.832566,1.000000,0.386364,0.557377,0.758929,0,54,34,112,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.364766,0.832566,0.852941,0.402778,0.547170,0.697115,5,43,29,123,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.364766,0.832566,0.294118,0.344828,0.317460,0.303030,24,19,10,147,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.346935,0.824061,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.346935,0.824061,0.764706,0.456140,0.571429,0.673575,8,31,26,135,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.346935,0.824061,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.332717,0.810418,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.332717,0.810418,0.764706,0.366197,0.495238,0.628019,8,45,26,121,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.332717,0.810418,0.500000,0.414634,0.453333,0.480226,17,24,17,142,395,41,34,2.544304,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.575699,0.882176,0.823529,0.444444,0.577320,0.703518,6,35,28,131,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.575699,0.882176,0.823529,0.444444,0.577320,0.703518,6,35,28,131,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.575699,0.882176,0.676471,0.479167,0.560976,0.625000,11,25,23,141,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.384409,0.834692,0.852941,0.414286,0.557692,0.703883,5,41,29,125,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.400000,0.384409,0.834692,0.852941,0.414286,0.557692,0.703883,5,41,29,125,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.384409,0.834692,0.470588,0.380952,0.421053,0.449438,18,26,16,140,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.366528,0.828313,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.366528,0.828313,0.735294,0.396825,0.515464,0.628141,9,38,25,128,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.366528,0.828313,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.315032,0.798901,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.315032,0.798901,0.617647,0.368421,0.461538,0.544041,13,36,21,130,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.315032,0.798901,1.000000,0.365591,0.535433,0.742358,0,59,34,107,395,41,34,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.571234,0.871191,0.705882,0.461538,0.558140,0.638298,10,28,24,138,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.400000,0.571234,0.871191,0.705882,0.461538,0.558140,0.638298,10,28,24,138,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
actionable_drop,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.571234,0.871191,0.647059,0.488889,0.556962,0.607735,12,23,22,143,395,41,34,2.544304,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
