site_id,site_latitude,site_longitude,mur_latitude,mur_longitude,mur_match_distance_km,mapping_radius_degrees,year,mur_expected_days,mur_valid_days,mur_daily_coverage,annual_mean_sst_mur1km,annual_max_sst_mur1km,annual_max_7day_mean_anomaly_mur1km,annual_positive_anomaly_degree_days_mur1km,annual_days_above_expanding_p90_mur1km,annual_max_consecutive_hot_days_mur1km,climatology_rule
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2005,365,365,1.0,15.597158904109587,19.484,2.024571428571428,156.57466666666667,28.0,10.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2006,365,365,1.0,16.00739178082192,21.857,2.9208928571428565,274.7069166666667,58.0,45.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2007,365,365,1.0,15.338824657534248,19.601,1.7927428571428574,122.14564999999999,53.0,28.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2008,366,366,1.0,15.725295081967213,20.676,2.280619047619048,190.3344,71.0,51.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2009,365,365,1.0,15.880112328767122,20.134,2.4193265306122456,204.99114285714288,55.0,37.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2010,365,365,1.0,15.039372602739727,19.321,1.4592321428571426,97.73401785714285,2.0,2.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2011,365,365,1.0,15.099046575342467,20.02,2.5239365079365075,68.85418055555554,13.0,10.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2012,366,366,1.0,15.933893442622951,20.536,2.482757142857143,263.9930333333333,77.0,42.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2013,365,365,1.0,16.005701369863015,19.876,2.7428571428571433,235.49551818181828,33.0,14.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2014,365,365,1.0,17.277931506849313,21.771,4.1935714285714285,632.8986666666666,136.0,51.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2015,365,365,1.0,17.702701369863014,23.173,4.971978021978022,725.6306602564102,110.0,88.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2016,366,366,1.0,16.677983606557376,20.662,2.7192857142857148,334.62228021978024,75.0,53.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2017,365,365,1.0,16.44172602739726,21.194,2.372066666666668,237.87953333333337,83.0,67.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2018,365,365,1.0,16.9405397260274,22.807,4.356151785714285,405.9583916666667,93.0,86.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2019,365,365,1.0,16.324663013698633,21.049,2.451168067226891,204.26542279411763,42.0,22.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2020,366,366,1.0,16.522915300546448,21.77,3.045595238095238,297.07008660130714,45.0,27.0,strictly prior MUR days at the same source pixel
HORSESHOE_REEF_W UCSB,34.39173,-119.5577,34.39,-119.56,0.2855610741566362,0.05,2021,365,363,0.9945205479452055,15.757030303030302,20.594,1.80926984126984,98.22916374269003,18.0,9.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2002,214,214,1.0,14.393985981308411,15.952,,,,,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2003,365,365,1.0,13.916986301369862,17.755,,,,,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2004,366,366,1.0,14.241986338797814,19.266,4.134142857142857,317.997,84.0,42.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2005,365,364,0.9972602739726028,14.00383241758242,17.089,2.4674285714285724,206.67716666666666,17.0,9.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2006,365,365,1.0,14.499090410958903,19.775,3.942964285714285,313.1799166666667,65.0,28.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2007,365,365,1.0,13.90191506849315,17.822,2.0722285714285706,126.69659999999999,45.0,20.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2008,366,366,1.0,14.156999999999998,18.994,2.7159285714285724,208.2391333333333,86.0,49.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2009,365,365,1.0,14.492117808219177,18.586,2.6156938775510197,241.59945238095236,54.0,37.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2010,365,365,1.0,13.703273972602739,16.829,1.3688367346938783,114.59058928571432,2.0,2.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2011,365,365,1.0,13.818435616438354,17.011,1.9308571428571422,73.441,16.0,8.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2012,366,366,1.0,14.48301912568306,18.6,2.7894428571428564,264.2208222222222,90.0,49.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2013,365,365,1.0,14.42213698630137,17.955,2.9521142857142855,234.1090636363636,38.0,15.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2014,365,365,1.0,15.879652054794521,20.429,4.167,652.3200984848486,168.0,90.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2015,365,365,1.0,16.35548493150685,21.766,5.249109890109891,773.51775,138.0,114.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2016,366,366,1.0,14.979174863387977,18.611,2.219648351648351,269.38577838827837,34.0,8.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2017,365,365,1.0,14.930189041095892,19.715,2.8294476190476194,239.23559523809524,64.0,28.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2018,365,365,1.0,15.42655068493151,20.604,4.3176339285714285,396.28172916666665,105.0,36.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2019,365,365,1.0,14.94292602739726,18.901,1.882302521008403,233.21544117647062,23.0,13.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2020,366,366,1.0,15.045956284153005,19.414,2.423960317460317,293.92067973856206,46.0,26.0,strictly prior MUR days at the same source pixel
JALAMA_N UCSB,34.48696,-120.5005,34.49,-120.5,0.341125102186834,0.05,2021,365,363,0.9945205479452055,14.126338842975207,17.856,2.1051729323308264,90.02037426900583,9.0,5.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2002,214,214,1.0,14.429336448598132,16.04,,,,,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2003,365,365,1.0,13.953449315068493,17.811,,,,,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2004,366,366,1.0,14.282704918032785,19.241,4.185857142857143,319.33500000000004,83.0,42.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2005,365,364,0.9972602739726028,14.034225274725276,17.25,2.457785714285715,205.14683333333335,16.0,9.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2006,365,365,1.0,14.532043835616438,19.792,3.950071428571429,313.35024999999996,69.0,29.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2007,365,365,1.0,13.935364383561643,17.884999999999998,2.0490285714285714,126.75385,44.0,20.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2008,366,366,1.0,14.195185792349728,18.967,2.68695238095238,208.9422333333333,86.0,49.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2009,365,365,1.0,14.52541095890411,18.586,2.599612244897959,241.76597619047615,54.0,38.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2010,365,365,1.0,13.731172602739727,16.863999999999997,1.412877551020408,113.8485,2.0,2.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2011,365,365,1.0,13.841032876712328,17.031,1.947238095238095,72.43530555555554,16.0,8.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2012,366,366,1.0,14.519827868852458,18.616,2.783528571428571,265.5357111111111,90.0,49.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2013,365,365,1.0,14.459893150684934,17.994,2.977385714285714,234.4936727272727,38.0,15.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2014,365,365,1.0,15.914964383561642,20.461,4.1661785714285715,652.9253863636363,168.0,90.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2015,365,365,1.0,16.39297808219178,21.811,5.237912087912088,774.9326794871795,137.0,113.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2016,366,366,1.0,15.013338797814209,18.659,2.232937728937729,269.6937728937729,31.0,8.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2017,365,365,1.0,14.960572602739727,19.709,2.7878666666666665,237.83594285714287,64.0,27.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2018,365,365,1.0,15.465139726027397,20.672,4.364928571428571,397.85922916666664,106.0,36.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2019,365,365,1.0,14.970786301369865,18.968,1.9063109243697487,232.5580625,24.0,13.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2020,366,366,1.0,15.083046448087433,19.455,2.435,294.07213398692807,44.0,26.0,strictly prior MUR days at the same source pixel
JALAMA_S UCSB,34.48084,-120.4945,34.48,-120.49,0.4229147428796738,0.05,2021,365,363,0.9945205479452055,14.159570247933887,17.893,2.109345864661654,89.43216374269004,9.0,5.0,strictly prior MUR days at the same source pixel
LAGUNA_BEACH VRG,33.53026,-117.781,33.53,-117.78,0.0970957447830112,0.05,2002,214,214,1.0,17.813457943925233,20.907,,,,,strictly prior MUR days at the same source pixel
LAGUNA_BEACH VRG,33.53026,-117.781,33.53,-117.78,0.0970957447830112,0.05,2003,365,365,1.0,17.170287671232877,22.258,,,,,strictly prior MUR days at the same source pixel
LAGUNA_BEACH VRG,33.53026,-117.781,33.53,-117.78,0.0970957447830112,0.05,2004,366,366,1.0,17.619136612021858,23.506,4.341142857142857,349.2710000000001,62.0,45.0,strictly prior MUR days at the same source pixel
LAGUNA_BEACH VRG,33.53026,-117.781,33.53,-117.78,0.0970957447830112,0.05,2005,365,365,1.0,17.164309589041096,21.495,2.3819047619047615,127.91833333333335,12.0,10.0,strictly prior MUR days at the same source pixel
