cell_id,year,split,region,latitude,longitude,current_relative_canopy,next_relative_canopy,q25,q50,q75,current_reference_state,next_reference_state,transition_type,near_zero_current_flag,near_zero_next_flag,current_at_risk_flag,current_reference_or_high_flag,current_high_flag,persistent_low_flag,recovery_from_low_flag,new_low_transition_flag,stable_non_low_flag,actionable_low_entry_flag,sharp_drop_30_flag,sharp_drop_50_flag,high_to_low_transition_flag,reference_to_low_transition_flag,absolute_canopy_change,proportional_drop,decline_event_next,decline_event_next_p25_full,decline_50pct_next,relative_canopy_change_next,relative_canopy_pct_change_next
cell_247,1988,pre_modeling,Central California,35.179606,-120.714262,0.188053,0.194601,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.006547,-0.034816,0,0,0,0.006547,0.034816
cell_247,1989,train,Central California,35.179606,-120.714262,0.194601,0.269493,0.101871,0.121911,0.192856,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.074892,-0.384848,0,0,0,0.074892,0.384848
cell_247,1990,train,Central California,35.179606,-120.714262,0.269493,0.121340,0.101871,0.121911,0.192856,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.148153,0.549748,0,0,1,-0.148153,-0.549748
cell_247,1991,train,Central California,35.179606,-120.714262,0.121340,0.113529,0.101871,0.121911,0.192856,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.007810,0.064366,0,0,0,-0.007810,-0.064366
cell_247,1992,train,Central California,35.179606,-120.714262,0.113529,0.116556,0.101871,0.121911,0.192856,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.003026,-0.026655,0,0,0,0.003026,0.026655
cell_247,1993,train,Central California,35.179606,-120.714262,0.116556,0.101321,0.101871,0.121911,0.192856,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.015235,0.130707,1,0,0,-0.015235,-0.130707
cell_247,1994,train,Central California,35.179606,-120.714262,0.101321,0.052148,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.049172,0.485314,1,1,0,-0.049172,-0.485314
cell_247,1995,train,Central California,35.179606,-120.714262,0.052148,0.015028,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,False,True,True,False,False,True,False,False,False,True,True,True,False,False,-0.037120,0.711819,1,1,1,-0.037120,-0.711819
cell_247,1996,train,Central California,35.179606,-120.714262,0.015028,0.014800,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.000228,0.015201,1,1,0,-0.000228,-0.015201
cell_247,1997,train,Central California,35.179606,-120.714262,0.014800,0.009745,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.005055,0.341569,1,1,0,-0.005055,-0.341569
cell_247,1998,train,Central California,35.179606,-120.714262,0.009745,0.104180,0.101871,0.121911,0.192856,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.094436,-9.691074,0,0,0,0.094436,9.691074
cell_247,1999,train,Central California,35.179606,-120.714262,0.104180,0.106806,0.101871,0.121911,0.192856,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.002626,-0.025207,0,0,0,0.002626,0.025207
cell_247,2000,train,Central California,35.179606,-120.714262,0.106806,0.122482,0.101871,0.121911,0.192856,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.015676,-0.146768,0,0,0,0.015676,0.146768
cell_247,2001,train,Central California,35.179606,-120.714262,0.122482,0.194045,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.071563,-0.584273,0,0,0,0.071563,0.584273
cell_247,2002,train,Central California,35.179606,-120.714262,0.194045,0.118792,0.101871,0.121911,0.192856,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.075253,0.387813,0,0,0,-0.075253,-0.387813
cell_247,2003,train,Central California,35.179606,-120.714262,0.118792,0.103519,0.101871,0.121911,0.192856,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.015272,0.128564,0,0,0,-0.015272,-0.128564
cell_247,2004,train,Central California,35.179606,-120.714262,0.103519,0.035172,0.101871,0.121911,0.192856,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.068347,0.660233,1,1,1,-0.068347,-0.660233
cell_247,2005,train,Central California,35.179606,-120.714262,0.035172,0.035139,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.000034,0.000955,1,1,0,-0.000034,-0.000955
cell_247,2006,train,Central California,35.179606,-120.714262,0.035139,0.129799,0.101871,0.121911,0.192856,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.094660,-2.693894,0,0,0,0.094660,2.693894
cell_247,2007,train,Central California,35.179606,-120.714262,0.129799,0.177075,0.101871,0.121911,0.192856,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.047275,-0.364218,0,0,0,0.047275,0.364218
cell_247,2008,train,Central California,35.179606,-120.714262,0.177075,0.349608,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.172534,-0.974355,0,0,0,0.172534,0.974355
cell_247,2009,train,Central California,35.179606,-120.714262,0.349608,0.173133,0.101871,0.121911,0.192856,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.176476,0.504781,0,0,1,-0.176476,-0.504781
cell_247,2010,train,Central California,35.179606,-120.714262,0.173133,0.260371,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.087239,-0.503884,0,0,0,0.087239,0.503884
cell_247,2011,train,Central California,35.179606,-120.714262,0.260371,0.189290,0.101871,0.121911,0.192856,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.071082,0.273001,0,0,0,-0.071082,-0.273001
cell_247,2012,train,Central California,35.179606,-120.714262,0.189290,0.355965,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.166675,-0.880528,0,0,0,0.166675,0.880528
cell_247,2013,train,Central California,35.179606,-120.714262,0.355965,0.078445,0.101871,0.121911,0.192856,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.277520,0.779627,1,0,1,-0.277520,-0.779627
cell_247,2014,train,Central California,35.179606,-120.714262,0.078445,0.124049,0.101871,0.121911,0.192856,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.045604,-0.581347,0,0,0,0.045604,0.581347
cell_247,2015,train,Central California,35.179606,-120.714262,0.124049,0.054846,0.101871,0.121911,0.192856,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,True,True,False,True,-0.069203,0.557868,1,1,1,-0.069203,-0.557868
cell_247,2016,train,Central California,35.179606,-120.714262,0.054846,0.055679,0.101871,0.121911,0.192856,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.000833,-0.015194,1,1,0,0.000833,0.015194
cell_247,2017,validation,Central California,35.179606,-120.714262,0.055679,0.106421,0.101871,0.121911,0.192856,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.050742,-0.911332,0,0,0,0.050742,0.911332
cell_247,2018,validation,Central California,35.179606,-120.714262,0.106421,0.067483,0.101871,0.121911,0.192856,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,True,False,False,False,-0.038939,0.365892,1,1,0,-0.038939,-0.365892
cell_247,2019,validation,Central California,35.179606,-120.714262,0.067483,0.164255,0.101871,0.121911,0.192856,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.096773,-1.434041,0,0,0,0.096773,1.434041
cell_247,2020,validation,Central California,35.179606,-120.714262,0.164255,0.073041,0.101871,0.121911,0.192856,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,True,True,False,True,-0.091214,0.555318,1,1,1,-0.091214,-0.555318
cell_247,2021,test,Central California,35.179606,-120.714262,0.073041,0.112537,0.101871,0.121911,0.192856,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.039495,-0.540726,0,0,0,0.039495,0.540726
cell_247,2022,test,Central California,35.179606,-120.714262,0.112537,0.040655,0.101871,0.121911,0.192856,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.071882,0.638744,1,1,1,-0.071882,-0.638744
cell_247,2023,test,Central California,35.179606,-120.714262,0.040655,0.104534,0.101871,0.121911,0.192856,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.063879,-1.571269,0,0,0,0.063879,1.571269
cell_247,2024,test,Central California,35.179606,-120.714262,0.104534,0.099106,0.101871,0.121911,0.192856,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.005428,0.051928,1,0,0,-0.005428,-0.051928
cell_277,1984,pre_modeling,Central California,34.549712,-120.599515,0.000423,0.001270,0.017289,0.101554,0.165198,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.000847,-2.000000,1,1,0,0.000847,2.000000
cell_277,1985,pre_modeling,Central California,34.549712,-120.599515,0.001270,0.080804,0.017289,0.101554,0.165198,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.079534,-62.620001,0,0,0,0.079534,62.620001
cell_277,1986,pre_modeling,Central California,34.549712,-120.599515,0.080804,0.135869,0.017289,0.101554,0.165198,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.055064,-0.681454,0,0,0,0.055064,0.681454
cell_277,1987,pre_modeling,Central California,34.549712,-120.599515,0.135869,0.195731,0.017289,0.101554,0.165198,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.059863,-0.440591,0,0,0,0.059863,0.440591
cell_277,1988,pre_modeling,Central California,34.549712,-120.599515,0.195731,0.136204,0.017289,0.101554,0.165198,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.059528,0.304129,0,0,0,-0.059528,-0.304129
cell_277,1989,train,Central California,34.549712,-120.599515,0.136204,0.112156,0.017289,0.101554,0.165198,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.024047,0.176555,0,0,0,-0.024047,-0.176555
cell_277,1990,train,Central California,34.549712,-120.599515,0.112156,0.169898,0.017289,0.101554,0.165198,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.057742,-0.514835,0,0,0,0.057742,0.514835
cell_277,1991,train,Central California,34.549712,-120.599515,0.169898,0.075672,0.017289,0.101554,0.165198,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.094226,0.554603,0,0,1,-0.094226,-0.554603
cell_277,1992,train,Central California,34.549712,-120.599515,0.075672,0.103317,0.017289,0.101554,0.165198,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.027645,-0.365327,0,0,0,0.027645,0.365327
cell_277,1993,train,Central California,34.549712,-120.599515,0.103317,0.192347,0.017289,0.101554,0.165198,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.089030,-0.861714,0,0,0,0.089030,0.861714
cell_277,1994,train,Central California,34.549712,-120.599515,0.192347,0.001875,0.017289,0.101554,0.165198,high_above_p75,low_below_p25,new_low_transition,False,True,True,True,True,False,False,True,False,True,True,True,True,True,-0.190472,0.990252,1,1,1,-0.190472,-0.990252
cell_277,1995,train,Central California,34.549712,-120.599515,0.001875,0.002345,0.017289,0.101554,0.165198,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.000470,-0.250877,1,1,0,0.000470,0.250877
cell_277,1996,train,Central California,34.549712,-120.599515,0.002345,0.069511,0.017289,0.101554,0.165198,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.067165,-28.636180,0,1,0,0.067165,28.636180
cell_277,1997,train,Central California,34.549712,-120.599515,0.069511,0.081005,0.017289,0.101554,0.165198,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.011494,-0.165356,0,0,0,0.011494,0.165356
cell_277,1998,train,Central California,34.549712,-120.599515,0.081005,0.099790,0.017289,0.101554,0.165198,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.018785,-0.231905,0,0,0,0.018785,0.231905
cell_277,1999,train,Central California,34.549712,-120.599515,0.099790,0.023659,0.017289,0.101554,0.165198,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,True,True,False,False,False,False,False,True,False,True,True,False,False,-0.076131,0.762914,0,1,1,-0.076131,-0.762914
cell_277,2000,train,Central California,34.549712,-120.599515,0.023659,0.114165,0.017289,0.101554,0.165198,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.090506,-3.825466,0,0,0,0.090506,3.825466
cell_277,2001,train,Central California,34.549712,-120.599515,0.114165,0.246952,0.017289,0.101554,0.165198,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.132787,-1.163112,0,0,0,0.132787,1.163112
cell_277,2002,train,Central California,34.549712,-120.599515,0.246952,0.324408,0.017289,0.101554,0.165198,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.077456,-0.313648,0,0,0,0.077456,0.313648
cell_277,2003,train,Central California,34.549712,-120.599515,0.324408,0.241970,0.017289,0.101554,0.165198,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.082438,0.254117,0,0,0,-0.082438,-0.254117
cell_277,2004,train,Central California,34.549712,-120.599515,0.241970,0.246881,0.017289,0.101554,0.165198,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.004911,-0.020296,0,0,0,0.004911,0.020296
