threshold,precision,recall,f1,f2,false_positives,false_negatives,true_positives,true_negatives,predicted_positive_rate,target,feature_set,model_family,model_variant,model,selection_split
0.75,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.8,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.05,0.20603015075376885,1.0,0.3416666666666667,0.5647382920110193,158,0,41,1,0.995,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.1,0.21951219512195122,0.8780487804878049,0.35121951219512193,0.5487804878048781,128,5,36,31,0.82,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.15,0.2601626016260163,0.7804878048780488,0.3902439024390244,0.5574912891986062,91,9,32,68,0.615,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.2,0.3,0.6585365853658537,0.4122137404580153,0.531496062992126,63,14,27,96,0.45,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.25,0.3125,0.6097560975609756,0.4132231404958678,0.5122950819672131,55,16,25,104,0.4,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.3,0.31343283582089554,0.5121951219512195,0.3888888888888889,0.45454545454545453,46,20,21,113,0.335,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.35,0.3333333333333333,0.43902439024390244,0.37894736842105264,0.41284403669724773,36,23,18,123,0.27,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.4,0.43243243243243246,0.3902439024390244,0.41025641025641024,0.39800995024875624,21,25,16,138,0.185,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.45,0.5555555555555556,0.36585365853658536,0.4411764705882353,0.39267015706806285,12,26,15,147,0.135,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.5,0.5769230769230769,0.36585365853658536,0.44776119402985076,0.39473684210526316,11,26,15,148,0.13,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.55,0.375,0.14634146341463414,0.21052631578947367,0.16666666666666666,10,35,6,149,0.08,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.6,0.3333333333333333,0.0975609756097561,0.1509433962264151,0.11363636363636363,8,37,4,151,0.06,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.65,0.42857142857142855,0.07317073170731707,0.125,0.08771929824561403,4,38,3,155,0.035,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.7,0.5,0.07317073170731707,0.1276595744680851,0.08823529411764706,3,38,3,156,0.03,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.75,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.8,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),validation
0.05,0.3157894736842105,0.7317073170731707,0.4411764705882353,0.5791505791505791,65,11,30,94,0.475,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.1,0.4126984126984127,0.6341463414634146,0.5,0.5726872246696035,37,15,26,122,0.315,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.15,0.45098039215686275,0.5609756097560976,0.5,0.5348837209302325,28,18,23,131,0.255,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.2,0.5,0.5121951219512195,0.5060240963855421,0.5097087378640777,21,20,21,138,0.21,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.25,0.5142857142857142,0.43902439024390244,0.47368421052631576,0.45226130653266333,17,23,18,142,0.175,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.3,0.5161290322580645,0.3902439024390244,0.4444444444444444,0.41025641025641024,15,25,16,144,0.155,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.35,0.5517241379310345,0.3902439024390244,0.45714285714285713,0.41450777202072536,13,25,16,146,0.145,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.4,0.5652173913043478,0.3170731707317073,0.40625,0.34759358288770054,10,28,13,149,0.115,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.45,0.5714285714285714,0.2926829268292683,0.3870967741935484,0.32432432432432434,9,29,12,150,0.105,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.5,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.55,0.6,0.14634146341463414,0.23529411764705882,0.1724137931034483,4,35,6,155,0.05,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.6,0.6666666666666666,0.14634146341463414,0.24,0.17341040462427745,3,35,6,156,0.045,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.65,0.75,0.14634146341463414,0.24489795918367346,0.1744186046511628,2,35,6,157,0.04,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.7,0.8333333333333334,0.12195121951219512,0.2127659574468085,0.14705882352941177,1,36,5,158,0.03,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.75,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.8,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.85,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.05,0.27350427350427353,0.7804878048780488,0.4050632911392405,0.5693950177935944,85,9,32,74,0.585,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.1,0.34177215189873417,0.6585365853658537,0.45,0.5555555555555556,52,14,27,107,0.395,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.15,0.3728813559322034,0.5365853658536586,0.44,0.49327354260089684,37,19,22,122,0.295,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.2,0.4,0.5365853658536586,0.4583333333333333,0.502283105022831,33,19,22,126,0.275,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.25,0.3404255319148936,0.3902439024390244,0.36363636363636365,0.3791469194312796,31,25,16,128,0.235,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.3,0.3611111111111111,0.3170731707317073,0.33766233766233766,0.325,23,28,13,136,0.18,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.35,0.32142857142857145,0.21951219512195122,0.2608695652173913,0.234375,19,32,9,140,0.14,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.4,0.375,0.21951219512195122,0.27692307692307694,0.2393617021276596,15,32,9,144,0.12,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.45,0.38095238095238093,0.1951219512195122,0.25806451612903225,0.21621621621621623,13,33,8,146,0.105,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.5,0.3333333333333333,0.14634146341463414,0.2033898305084746,0.16483516483516483,12,35,6,147,0.09,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.55,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.6,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.65,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.7,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.75,0.4,0.0975609756097561,0.1568627450980392,0.11494252873563218,6,37,4,153,0.05,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.8,0.6,0.07317073170731707,0.13043478260869565,0.08875739644970414,2,38,3,157,0.025,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.85,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.9,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.05,0.21739130434782608,0.975609756097561,0.35555555555555557,0.5747126436781609,144,1,40,15,0.92,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.1,0.25165562913907286,0.926829268292683,0.3958333333333333,0.6031746031746031,113,3,38,46,0.755,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.15,0.2755905511811024,0.8536585365853658,0.4166666666666667,0.6013745704467354,92,6,35,67,0.635,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.2,0.29464285714285715,0.8048780487804879,0.43137254901960786,0.5978260869565217,79,8,33,80,0.56,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.25,0.31313131313131315,0.7560975609756098,0.44285714285714284,0.5893536121673004,68,10,31,91,0.495,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.3,0.358974358974359,0.6829268292682927,0.47058823529411764,0.5785123966942148,50,13,28,109,0.39,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.35,0.37681159420289856,0.6341463414634146,0.4727272727272727,0.5579399141630901,43,15,26,116,0.345,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.4,0.43103448275862066,0.6097560975609756,0.5050505050505051,0.5630630630630631,33,16,25,126,0.29,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.45,0.5116279069767442,0.5365853658536586,0.5238095238095238,0.5314009661835749,21,19,22,138,0.215,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.5,0.5405405405405406,0.4878048780487805,0.5128205128205128,0.4975124378109453,17,21,20,142,0.185,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.55,0.5555555555555556,0.36585365853658536,0.4411764705882353,0.39267015706806285,12,26,15,147,0.135,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.6,0.5909090909090909,0.3170731707317073,0.4126984126984127,0.34946236559139787,9,28,13,150,0.11,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.65,0.5,0.1951219512195122,0.2807017543859649,0.2222222222222222,8,33,8,151,0.08,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.7,0.5,0.14634146341463414,0.22641509433962265,0.17045454545454544,6,35,6,153,0.06,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.75,0.5,0.07317073170731707,0.1276595744680851,0.08823529411764706,3,38,3,156,0.03,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.8,0.6666666666666666,0.04878048780487805,0.09090909090909091,0.059880239520958084,1,39,2,158,0.015,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.85,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.05,0.20918367346938777,1.0,0.3459915611814346,0.5694444444444444,155,0,41,4,0.98,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.1,0.21978021978021978,0.975609756097561,0.35874439461883406,0.5780346820809249,142,1,40,17,0.91,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.15,0.24096385542168675,0.975609756097561,0.3864734299516908,0.6060606060606061,126,1,40,33,0.83,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.2,0.24666666666666667,0.9024390243902439,0.387434554973822,0.589171974522293,113,4,37,46,0.75,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.25,0.2740740740740741,0.9024390243902439,0.42045454545454547,0.6187290969899666,98,4,37,61,0.675,actionable_decline_drop_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
